0,-1,0,0,0,0
8.06465958173728e-05,-0.999630676957616,-0.000426167764472117,7.2850090841152e-05,4.35735416805424e-05,-1.60053687531812e-05
0.000241877699150281,-0.998892044777069,-0.00127847392797872,0.000218530215367243,0.000130688019679383,-4.80144672970292e-05
0.00048350876918896,-0.997783790774845,-0.00255761973207303,0.000437410648927677,0.000261247558854707,-9.60208225481257e-05
0.000805232848790813,-0.996305276776934,-0.00426503350417463,0.000730249519395537,0.000435093011817905,-0.000160012994584536
0.00120662055605159,-0.994455540754696,-0.00640286523255176,0.00109818889009195,0.000652001912900167,-0.000239974305430562
0.00168712003315397,-0.992233299027009,-0.00897397915073862,0.00154274934698196,0.000911688389619873,-0.000335882430157225
0.0022460568546124,-0.989636949072386,-0.0119819441944636,0.00206582299736126,0.00121380303286003,-0.000447708851363478
0.00288263389736808,-0.98666457301084,-0.0154310221437952,0.00266966475306593,0.00155793272716231,-0.000575418178409239
0.00359593117566282,-0.983313941831355,-0.0193261532126578,0.00335688173697751,0.00194360044282004,-0.000718967333152261
0.004384905644281,-0.97958252045698,-0.0236729387971841,0.00413042061730799,0.0023702649918322,-0.000878304604418342
0.00524839097464314,-0.975467473755598,-0.0284776210437549,0.0049935526399823,0.00283732075029181,-0.00105336857403136
0.00618509730941849,-0.970965673620291,-0.033747058847442,0.0059498560956656,0.00334409735045586,-0.00124408691797066
0.00719361100285381,-0.966073707258614,-0.0394886998425588,0.00700319592504489,0.00388985934661198,-0.00145037508713458
0.00827239435595336,-0.960787886844704,-0.0457105479000694,0.00815770013449292,0.00447380585995558,-0.00167213487329728
0.0094197853580542,-0.955104260701558,-0.0524211256030008,0.00941773266506553,0.00509507020905535,-0.00190925286718048
0.0106339974492843,-0.949018626192296,-0.0596294311324096,0.0107878623320161,0.00575271953415194,-0.00216159881714898
0.0119131193219263,-0.942526544508251,-0.0673448889650101,0.0122728274310449,0.00644575442553839,-0.00242902389890664
0.0132551147828876,-0.935623357547107,-0.0755772937618725,0.0138774955930471,0.00717310856864079,-0.00271135890874084
