-0.72325,-0.29493,-0.10549,0,0,-0.8,0.054333,0.00535,6.606,3.7662,6.6582,6.7136
-0.72254,-0.29137,-0.10863,0,0,-0.8,0.054333,0.00535,6.706,3.8662,6.7582,6.8136
-0.72183,-0.2878,-0.11177,0,0,-0.8,0.054333,0.00535,6.806,3.9662,6.8582,6.9136
-0.72111,-0.28424,-0.11491,0,0,-0.8,0.054333,0.00535,6.906,4.0662,6.9582,7.0136
-0.7204,-0.28067,-0.11805,0,0,-0.8,0.054333,0.00535,7.006,4.1662,7.0582,7.1136
-0.71969,-0.2771,-0.12118,0,0,-0.8,0.054333,0.00535,7.106,4.2662,7.1582,7.2136
-0.71898,-0.27353,-0.12431,0,0,-0.8,0.054333,0.00535,7.206,4.3662,7.2582,7.3136
-0.71826,-0.26995,-0.12744,0,0,-0.8,0.054333,0.00535,7.306,4.4662,7.3582,7.4136
-0.71755,-0.26638,-0.13057,0,0,-0.8,0.054333,0.00535,7.406,4.5662,7.4582,7.5136
-0.71684,-0.2628,-0.13369,0,0,-0.8,0.054333,0.00535,7.506,4.6662,7.5582,7.6136
-0.71613,-0.25922,-0.13681,0,0,-0.8,0.054333,0.00535,7.606,4.7662,7.6582,7.7136
-0.71541,-0.25563,-0.13993,0,0,-0.8,0.054333,0.00535,7.706,4.8662,7.7582,7.8136
-0.7147,-0.25205,-0.14304,0,0,-0.8,0.054333,0.00535,7.806,4.9662,7.8582,7.9136
-0.71399,-0.24846,-0.14616,0,0,-0.8,0.054333,0.00535,7.906,5.0662,7.9582,8.0136
-0.71328,-0.24487,-0.14927,0,0,-0.8,0.054333,0.00535,8.006,5.1662,8.0582,8.1136
-0.71256,-0.24128,-0.15238,0,0,-0.8,0.054333,0.00535,8.106,5.2662,8.1582,8.2136
-0.71185,-0.23768,-0.15548,0,0,-0.8,0.054333,0.00535,8.206,5.3662,8.2582,8.3136
-0.71114,-0.23409,-0.15858,0,0,-0.8,0.054333,0.00535,8.306,5.4662,8.3582,8.4136
-0.71043,-0.23049,-0.16168,0,0,-0.8,0.054333,0.00535,8.406,5.5662,8.4582,8.5136
-0.70971,-0.22689,-0.16478,0,0,-0.8,0.054333,0.00535,8.506,5.6662,8.5582,8.6136
-0.709,-0.22329,-0.16788,0,0,-0.8,0.054333,0.00535,8.606,5.7662,8.6582,8.7136
-0.70829,-0.21968,-0.17097,0,0,-0.8,0.054333,0.00535,8.706,5.8662,8.7582,8.8136
-0.70758,-0.21607,-0.17406,0,0,-0.8,0.054333,0.00535,8.806,5.9662,8.8582,8.9136
-0.70686,-0.21246,-0.17715,0,0,-0.8,0.054333,0.00535,8.906,6.0662,8.9582,9.0136
-0.70615,-0.20885,-0.18023,0,0,-0.8,0.054333,0.00535,9.006,6.1662,9.0582,9.1136
-0.70544,-0.20524,-0.18331,0,0,-0.8,0.054333,0.00535,9.106,6.2662,9.1582,9.2136
-0.70473,-0.20162,-0.18639,0,0,-0.8,0.054333,0.00535,9.206,6.3662,9.2582,9.3136
-0.70401,-0.198,-0.18947,0,0,-0.8,0.054333,0.00535,9.306,6.4662,9.3582,9.4136
-0.7033,-0.19438,-0.19255,0,0,-0.8,0.054333,0.00535,9.406,6.5662,9.4582,9.5136
-0.70259,-0.19076,-0.19562,0,0,-0.8,0.054333,0.00535,9.506,6.6662,9.5582,9.6136
-0.70188,-0.18713,-0.19869,0,0,-0.8,0.054333,0.00535,9.606,6.7662,9.6582,9.7136
-0.70116,-0.18351,-0.20175,0,0,-0.8,0.054333,0.00535,9.706,6.8662,9.7582,9.8136
-0.70045,-0.17988,-0.20482,0,0,-0.8,0.054333,0.00535,9.806,6.9662,9.8582,9.9136
-0.69974,-0.17625,-0.20788,0,0,-0.8,0.054333,0.00535,9.906,7.0662,9.9582,10.014
-0.69903,-0.17261,-0.21094,0,0,-0.8,0.054333,0.00535,10.006,7.1662,10.058,10.114
-0.69831,-0.16898,-0.214,0,0,-0.8,0.054333,0.00535,10.106,7.2662,10.158,10.214
-0.6976,-0.16534,-0.21705,0,0,-0.8,0.054333,0.00535,10.206,7.3662,10.258,10.314
-0.69689,-0.1617,-0.2201,0,0,-0.8,0.054333,0.00535,10.306,7.4662,10.358,10.414
-0.69618,-0.15805,-0.22315,0,0,-0.8,0.054333,0.00535,10.406,7.5662,10.458,10.514
-0.69546,-0.15441,-0.2262,0,0,-0.8,0.054333,0.00535,10.506,7.6662,10.558,10.614
-0.69475,-0.15076,-0.22924,0,0,-0.8,0.054333,0.00535,10.606,7.7662,10.658,10.714
-0.69404,-0.14711,-0.23228,0,0,-0.8,0.054333,0.00535,10.706,7.8662,10.758,10.814
-0.69333,-0.14346,-0.23532,0,0,-0.8,0.054333,0.00535,10.806,7.9662,10.858,10.914
-0.69261,-0.13981,-0.23835,0,0,-0.8,0.054333,0.00535,10.906,8.0662,10.958,11.014
-0.6919,-0.13615,-0.24139,0,0,-0.8,0.054333,0.00535,11.006,8.1662,11.058,11.114
-0.69119,-0.1325,-0.24442,0,0,-0.8,0.054333,0.00535,11.106,8.2662,11.158,11.214
-0.69048,-0.12884,-0.24745,0,0,-0.8,0.054333,0.00535,11.206,8.3662,11.258,11.314
-0.68976,-0.12517,-0.25047,0,0,-0.8,0.054333,0.00535,11.306,8.4662,11.358,11.414
-0.68905,-0.12151,-0.25349,0,0,-0.8,0.054333,0.00535,11.406,8.5662,11.458,11.514
-0.68834,-0.11784,-0.25651,0,0,-0.8,0.054333,0.00535,11.506,8.6662,11.558,11.614
-0.68763,-0.11418,-0.25953,0,0,-0.8,0.054333,0.00535,11.606,8.7662,11.658,11.714
-0.68691,-0.11051,-0.26255,0,0,-0.8,0.054333,0.00535,11.706,8.8662,11.758,11.814
-0.6862,-0.10683,-0.26556,0,0,-0.8,0.054333,0.00535,11.806,8.9662,11.858,11.914
-0.68549,-0.10316,-0.26857,0,0,-0.8,0.054333,0.00535,11.906,9.0662,11.958,12.014
-0.68478,-0.099481,-0.27158,0,0,-0.8,0.054333,0.00535,12.006,9.1662,12.058,12.114
-0.68406,-0.095802,-0.27458,0,0,-0.8,0.054333,0.00535,12.106,9.2662,12.158,12.214
-0.68335,-0.09212,-0.27758,0,0,-0.8,0.054333,0.00535,12.206,9.3662,12.258,12.314
-0.68264,-0.088437,-0.28058,0,0,-0.8,0.054333,0.00535,12.306,9.4662,12.358,12.414
-0.68193,-0.084751,-0.28358,0,0,-0.8,0.054333,0.00535,12.406,9.5662,12.458,12.514
-0.68121,-0.081063,-0.28657,0,0,-0.8,0.054333,0.00535,12.506,9.6662,12.558,12.614
-0.6805,-0.077374,-0.28956,0,0,-0.8,0.054333,0.00535,12.606,9.7662,12.658,12.714
-0.67979,-0.073682,-0.29255,0,0,-0.8,0.054333,0.00535,12.706,9.8662,12.758,12.814
-0.67908,-0.069988,-0.29554,0,0,-0.8,0.054333,0.00535,12.806,9.9662,12.858,12.914
-0.67836,-0.066291,-0.29852,0,0,-0.8,0.054333,0.00535,12.906,10.066,12.958,13.014
-0.67765,-0.062593,-0.3015,0,0,-0.8,0.054333,0.00535,13.006,10.166,13.058,13.114
-0.67694,-0.058893,-0.30448,0,0,-0.8,0.054333,0.00535,13.106,10.266,13.158,13.214
-0.67623,-0.05519,-0.30745,0,0,-0.8,0.054333,0.00535,13.206,10.366,13.258,13.314
-0.67551,-0.051485,-0.31043,0,0,-0.8,0.054333,0.00535,13.306,10.466,13.358,13.414
-0.6748,-0.047778,-0.3134,0,0,-0.8,0.054333,0.00535,13.406,10.566,13.458,13.514
-0.67409,-0.044069,-0.31637,0,0,-0.8,0.054333,0.00535,13.506,10.666,13.558,13.614
-0.67338,-0.040358,-0.31933,0,0,-0.8,0.054333,0.00535,13.606,10.766,13.658,13.714
-0.67266,-0.036645,-0.32229,0,0,-0.8,0.054333,0.00535,13.706,10.866,13.758,13.814
-0.67195,-0.03293,-0.32525,0,0,-0.8,0.054333,0.00535,13.806,10.966,13.858,13.914
-0.67124,-0.029213,-0.32821,0,0,-0.8,0.054333,0.00535,13.906,11.066,13.958,14.014
-0.67053,-0.025493,-0.33116,0,0,-0.8,0.054333,0.00535,14.006,11.166,14.058,14.114
-0.66981,-0.021771,-0.33411,0,0,-0.8,0.054333,0.00535,14.106,11.266,14.158,14.214
-0.6691,-0.018048,-0.33706,0,0,-0.8,0.054333,0.00535,14.206,11.366,14.258,14.314
-0.66839,-0.014322,-0.34001,0,0,-0.8,0.054333,0.00535,14.306,11.466,14.358,14.414
-0.66768,-0.010594,-0.34295,0,0,-0.8,0.054333,0.00535,14.406,11.566,14.458,14.514
-0.66696,-0.0068641,-0.34589,0,0,-0.8,0.054333,0.00535,14.506,11.666,14.558,14.614
-0.66625,-0.003132,-0.34883,0,0,-0.8,0.054333,0.00535,14.606,11.766,14.658,14.714
-0.66554,0.00060218,-0.35177,0,0,-0.8,0.054333,0.00535,14.706,11.866,14.758,14.814
-0.66483,0.0043384,-0.3547,0,0,-0.8,0.054333,0.00535,14.806,11.966,14.858,14.914
-0.66411,0.0080768,-0.35763,0,0,-0.8,0.054333,0.00535,14.906,12.066,14.958,15.014
-0.6634,0.011817,-0.36056,0,0,-0.8,0.054333,0.00535,15.006,12.166,15.058,15.114
-0.66269,0.01556,-0.36349,0,0,-0.8,0.054333,0.00535,15.106,12.266,15.158,15.214
-0.66198,0.019304,-0.36641,0,0,-0.8,0.054333,0.00535,15.206,12.366,15.258,15.314
-0.66126,0.023051,-0.36933,0,0,-0.8,0.054333,0.00535,15.306,12.466,15.358,15.414
-0.66055,0.0268,-0.37224,0,0,-0.8,0.054333,0.00535,15.406,12.566,15.458,15.514
-0.65984,0.030551,-0.37516,0,0,-0.8,0.054333,0.00535,15.506,12.666,15.558,15.614
-0.65913,0.034304,-0.37807,0,0,-0.8,0.054333,0.00535,15.606,12.766,15.658,15.714
-0.65841,0.038059,-0.38098,0,0,-0.8,0.054333,0.00535,15.706,12.866,15.758,15.814
-0.6577,0.041816,-0.38389,0,0,-0.8,0.054333,0.00535,15.806,12.966,15.858,15.914
-0.65699,0.045575,-0.38679,0,0,-0.8,0.054333,0.00535,15.906,13.066,15.958,16.014
-0.65628,0.049336,-0.38969,0,0,-0.8,0.054333,0.00535,16.006,13.166,16.058,16.114
-0.65556,0.053099,-0.39259,0,0,-0.8,0.054333,0.00535,16.106,13.266,16.158,16.214
-0.65485,0.056865,-0.39548,0,0,-0.8,0.054333,0.00535,16.206,13.366,16.258,16.314
-0.65414,0.060632,-0.39838,0,0,-0.8,0.054333,0.00535,16.306,13.466,16.358,16.414
-0.65343,0.064402,-0.40127,0,0,-0.8,0.054333,0.00535,16.406,13.566,16.458,16.514
-0.65271,0.068173,-0.40416,0,0,-0.8,0.054333,0.00535,16.506,13.666,16.558,16.614
-0.652,0.071947,-0.40704,0,0,-0.8,0.054333,0.00535,16.606,13.766,16.658,16.714
-0.65129,0.075722,-0.40992,0,0,-0.8,0.054333,0.00535,16.706,13.866,16.758,16.814
-0.65058,0.0795,-0.4128,0,0,-0.8,0.054333,0.00535,16.806,13.966,16.858,16.914
-0.64986,0.08328,-0.41568,0,0,-0.8,0.054333,0.00535,16.906,14.066,16.958,17.014
-0.64915,0.087062,-0.41855,0,0,-0.8,0.054333,0.00535,17.006,14.166,17.058,17.114
-0.64844,0.090845,-0.42142,0,0,-0.8,0.054333,0.00535,17.106,14.266,17.158,17.214
-0.64773,0.094631,-0.42429,0,0,-0.8,0.054333,0.00535,17.206,14.366,17.258,17.314
-0.64701,0.098419,-0.42716,0,0,-0.8,0.054333,0.00535,17.306,14.466,17.358,17.414
-0.6463,0.10221,-0.43002,0,0,-0.8,0.054333,0.00535,17.406,14.566,17.458,17.514
-0.64559,0.106,-0.43288,0,0,-0.8,0.054333,0.00535,17.506,14.666,17.558,17.614
-0.64488,0.1098,-0.43574,0,0,-0.8,0.054333,0.00535,17.606,14.766,17.658,17.714
-0.64416,0.11359,-0.4386,0,0,-0.8,0.054333,0.00535,17.706,14.866,17.758,17.814
-0.64345,0.11739,-0.44145,0,0,-0.8,0.054333,0.00535,17.806,14.966,17.858,17.914
-0.64274,0.12119,-0.4443,0,0,-0.8,0.054333,0.00535,17.906,15.066,17.958,18.014
-0.64203,0.12499,-0.44715,0,0,-0.8,0.054333,0.00535,18.006,15.166,18.058,18.114
-0.64131,0.1288,-0.44999,0,0,-0.8,0.054333,0.00535,18.106,15.266,18.158,18.214
-0.6406,0.1326,-0.45283,0,0,-0.8,0.054333,0.00535,18.206,15.366,18.258,18.314
-0.63989,0.13641,-0.45567,0,0,-0.8,0.054333,0.00535,18.306,15.466,18.358,18.414
-0.63918,0.14022,-0.45851,0,0,-0.8,0.054333,0.00535,18.406,15.566,18.458,18.514
-0.63846,0.14403,-0.46134,0,0,-0.8,0.054333,0.00535,18.506,15.666,18.558,18.614
-0.63775,0.14785,-0.46417,0,0,-0.8,0.054333,0.00535,18.606,15.766,18.658,18.714
-0.63704,0.15166,-0.467,0,0,-0.8,0.054333,0.00535,18.706,15.866,18.758,18.814
-0.63633,0.15548,-0.46982,0,0,-0.8,0.054333,0.00535,18.806,15.966,18.858,18.914
